Product_Id,Product_Name,Category,Discounted_Price,Actual_Price,Discount_Percentage,Rating,Rating_Count,About_Product,User_Id,User_Name,Review_Id,Review_Title,Review_Content,Img_Link,Product_Link,Transaction_ID,Main_Category
B09HS1NDRQ,"PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home, Cloth Storage,(Single) Jute Grey",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,390.0,799.0,51.0,3.8,287,"MULTIFUNCTIONAL LAUNDRY BAG - Useful for homes, apartments, bathroom, student's dormitory and hostels. Also help you to store other stuff, such as umbrellas, toys, shoes, etc, Make your room look clean, tidy and save space|Lightweight, sturdy and easy to carry, collapsible for compact storage|Needs no assembly - Folds when not in use. Volume: 75 litre. Package contains 1 Laundry Basket.|HIGH QUALITY - Made from non-woven fabric with strong durable stitching, which is environmentally friendly, durable, wear and tear-resistant fabric, anti-wrinkle-free, lightweight|FOLDABLE STORAGE CONTAINERS - This box is foldable for space-saving, easy to set up and convenient to carry. Can be folded when not in use|REMOVABLE LID - Laundry Box comes with the matching Lid to prevent dust from settling on the stored contents while bringing a decorative look|MADE IN INDIA. Rectangular in shape, holds a large load of laundry clothes. Material: Non-Woven fabric. Dimension (Inch): 16\" X 14\" X 21\" In","AGW2ESCSKYPOEDCQW2H3CYYA3QBQ,AFWNPTLGMCGHXXZKYKCF2C7BLBFA,AHSBHHTVA7JAYRS6BXGOSRKYHO5A,AGBPYYXPYFPYEL5GPMNEFGUBHUIA,AFLAE4TFD7YC22INZXE2MTEVRBQA,AFJ5MWRUWPXTC7NZYKXRXMNOKV6Q,AFBKPWYCMY4EJHOAHFRWNEUOPCMQ,AH4YHJP32KW47POTN2WRWIKJV4WA","kishor kumar,Nitha Hashik,MUSER,Raveen,Amazon Customer,Sukku,Abhishek dawn,Sn","R3V8S0ESHRPDBO,R12W72FFLIE3W5,RTP8C0IEC8HOG,R12R4AASHS28DY,R2GO349RJ2IVKJ,R2HYWH5XCPCXT4,R1LKZJQ84LWHYF,R1A2ZK71J84RUU","Nice and easy to use ,holds good no of clothes.,Average product according to the price..little expensive,Great for laundry storage,Good product.,Not much of a great product.,Very poor quality,Appears as a decent product,Value for money",",Not much durable,cannot close proper,Great for storage. The product is as advertised.,Both sides of the bin tend to bulge out when clothes are inside. Hence, the lid might often slip inside the bin. The both sides need some support to keep it sturdy so that the lid stays in it place.,the material is flimsy and cardboard is not strong.. the side latch or handle stitched is not the strong. A box can't hold the weight when its full. Cheap price cheap value.,Appears to be very weak,may get damaged with in a few days of usage.Hence returned it.,Too early to question its durability. However, it looks sturdy. It is bit different from the product image as you can see in my pictures the entire top isn’t designed as projected, that’s a bummer. Good for small families only.,Good product.",https://m.media-amazon.com/images/I/416VJv+z7CL._SY300_SX300_.jpg,https://www.amazon.in/PrettyKrafts-Laundry-Foldable-Multipurpose-Slanting/dp/B09HS1NDRQ/ref=sr_1_454?qid=1672923614&s=kitchen&sr=1-454,B09HS1NDRQ_8589934741,Home&Kitchen
B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|RotiMakers,1999.0,2999.0,33.0,4.4,388,"Libra Roti Maker electric automatic has bakelite handles and housing which are strong and sturdy for long life operation. Libra Chapati maker electric automatic is also safe to use because of heat resistant bakelite handles.|Libra Roti Maker electric automatic can not only be used to make Roti / Chapati but also can be used to make Parathas , Dosa and even paneer tikkas. The Libra Chapati Maker electric automatic is a versatile product and is very handy in every kitchen.|Libra Roti Maker electric automatic makes fluffy Rotis. To do so , we need SOFTER dough then normal dough. The proportion should be 1 cup of water with 2 cups of dough. The results are better with maida and packed Atta. For other Atta please seive the atta and then use for best results. Despite all, if you are unable to prepare the Chapati in the chapati maker electric automatic , please do not hesitate to call the help line, they shall assist you with the process.|Libra Roti maker electric automatic is strongly packed with thermocole and strong corrugated box. Thus the Libra Chapati Maker electric automatic reaches to you very safely. You can also reach customer care at any time for further assistance with the product.|Libra Roti Maker electric automatic is made with Stainless Steel Housing. So you do not need to worry about the rusting. The Libra Chapati maker electric automatic has Non stick coated heating plates with an 8 inch diameter which makes the process of Roti and Chapati Making very easy.|Libra Roti Maker electric automatic has double indicator lamps. One indicator lamp indicates the power supply whereas the other indicator lamp is for the thermostatic control which goes on/off as soon as the temperature is achieved. Libra Chapati Maker electric automatic saves electricity as well besides maintaining temperature.","AH3ZSUV53ESBP32X2A35F2JJQGZA,AEFLSGZLX2IZ46ZHEXXAGLAWX5XQ,AFPSNIOJFCYMXZ4Y5KYAYOYMCHMQ,AFXDV4IJ5XF3PUIJXXTBDPB2QWNA,AEVP7TTOWOQMU24YS23JQSIHG5EA,AFIB2L4BUCFPIG5U73AN2BVJ3QSQ,AEI3YYFPUCPXOK5MAJVB2CKZHBYQ,AFWTLKVVJSYFOHJGGWNK67SCX4NQ","Esther newmai,Shravanti,Shikha,GOWTHAM B,Kindle Customer,Aveek Dutta,Neelanjana,Sanjaykumar Ingale","R3MO3QMPSUEAFJ,R37HBU7GG0NMAJ,RH2BUJWJ3T5M0,R2RVGCZP1PX921,R1WXGPSPH00BY2,RE95R60UIR3E4,R38ZY743BJSLS4,RZ8SZSYKJ5VFG","Good.,Good product,Worth to have roti maker,Value for money,It is easy to use... time saving,Good value for money,Good,When you have Libra Chapati Maker, gathering guests is no more tension.","It was Good.ok with the price.,It depends on the dough you prepare.with little practice we can make pluffy rotis.Only thing is we cannot touch the steel part of the roti maker while preparing rotis.the steel part gets heated up.so we have to carefully deal with it without touching the steel part.Other concern is,it is 8 inches only.for making alu parathas like that if the size was bigger than it like 9.5 inches like that then it was more easy to make  stuffed parathas,It's worth to have roti maker with you . Cooks fast rotis and all depends on practice .I cooked methi parathes too and we're good . I found parathes was much good in roti maker.i am lazy it's me and my husband here for two persons rotis making I found its much easy . It should have in each kitchen.. if you have atta maker also than making rotis are not much hurdle . For roti maker dough must be soft and atta maker makes soft dough too so must have both than your rotis will be good.,I like the product,For one person it was hard to make dough,  pressing and cooking. Now by this chapati maker everything become easy,Extremely good value formoney, clear instructions, and easy to use.,Good for making parathas more than rotis..,It's an excellent product. Kids and males can also easily use it. Really the best value for money. Don't even think for any other brands. Just go for for Libra Chapati Maker. Truly, Gathering guests is no more tension.",https://m.media-amazon.com/images/I/41Mm2LXiZrL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Libra-Athena-Roti-Maker-Black/dp/B018SJJ0GE/ref=sr_1_455?qid=1672923614&s=kitchen&sr=1-455,B018SJJ0GE_8589934742,Home&Kitchen
B09FPP3R1D,"Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1624.0,2495.0,35.0,4.1,827,"A compact multifunction appliance perfect for boiling, cooking & steaming various foods | Equipped with steam/egg plate for boiling 8 eggs at a time or steaming vegetables, meat or fish;Has a non stick cooking plate to make instant noodles, scrambled eggs, etc and a break resistant food grade polycarbonate transparent top cover.|Allows you to set time upto 45 minute depending upon the recipe | A measuring cup with piercing pin also comes with the appliance.;350W power to boil & steam foods quickly | It has a boil dry protection that cuts off the supply once the water is finished.|Different vegetables like broccoli, corn, sweet potato & meats can be steamed| An indicator light is present on the front side which lights up when the unit is in operation.;Input supply: 230 V AC 50 Hz | Cord Plug / Length: 3 Pins/1.0 m | Package Includes: Main Unit, Top Cover, egg plate, measuring cup with piercing pin, User's Guide | 2 Years warranty on product|Care Instructions: Dry Clean Only; Color Name: Grey; Size Name: Small; Material Type: Plastic","AEANG43WACMLOHWRIT6NS5P2SEYQ,AET5DGQJSXDH3XCLPQBTUPRXW6FA,AHS2NCPC5DU6FFUEWEJ2DVCWBFLQ,AHYAZBKFP25QVIQLCDEJ6UDI52SA,AFSPVLIMFSGKQR6ETXLQ23M53NGQ,AE2TW6ATJ4SP2DNK4TH4DFYENOBA,AHIXHFFI5L4PB2TCIFILOKL2JQQA,AFPXOI3VE6B3BVBLXEM2LPXNSX7Q","chetan,Gurbakhshish s,abhikant,NIKHIL,Halima Bibi,Sumit,Mayank,S Nath","R2RZLLFU5FVGY3,R2EGRR8ALL59DZ,R1JP2R3R8V3AVL,R142MAX2YBGVW4,R2C592PD3BYYQH,R3H91016XYXVY3,RTFWIHNYBS6OX,RW7Y9OWPKFCNF","Nice product very easy clean,Don't buy it,nice,Multipurpose | little hard to clean,Absolutely perfect product,Must have product at home,Not good for any other use than boiler,Defective Model received - No refund, Only replace","Nice,Don't buy this item. If you pierce egg it will outflow through the hole you made. And if you don't pierce the egg it bursts. Whenever you go for boiling of eggs, you ll lose your eggs,like,Its good and multipurpose , but only drawback is difficult cleaning, if you make anything apart from boiling eggs,Made in india and most useful product i suggest try this one sure you satisfied,We you have a small family for 2-3 person than this product is for you,It's having non-removable heating plate which is difficult to clean if used for omlet.,The model was received with a broken power plug pin, making it not usable, all together. This model only has return with replacement (No Refund) so I have placed my replacement request. Let's see what the experience would be - watch this space for update..UPDATE - The return was successfully completed and a new piece was delivered as replacement. The new item is working fine. The whole return and replacement took a week. I'm satisfied with the whole experience.The item, however, is not capable of doing anything other than boiling or scrambling / poaching eggs but the cleaning after scrambling / poaching eggs is very cumbersome and hence it is best if not used for these purposes. For me it is only suitable for half-boiled eggs.",https://m.media-amazon.com/images/I/31afXBXOUVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Glen-Electric-Multi-Cooker-Boiler/dp/B09FPP3R1D/ref=sr_1_456?qid=1672923614&s=kitchen&sr=1-456,B09FPP3R1D_8589934743,Home&Kitchen
B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeMakerAccessories|MeasuringSpoons",184.0,450.0,59.0,4.2,"4,971","Material, Grade: Stainless Steel, Steel Grade 202, Chromium Nickel Numbers 14/1, 100% Stainless Steel|ENGRAVED MEASUREMENT WILL NEVER RUB OFF: Our engraved metric measurements which is easy to read and will not rub off. To ensure accurate measuring in cooking/baking.|EASY TO USE: The measuring spoon set features a round design for stability and a long, sturdy, and thick handle that allows an easy reach to hard spaces like jars and deep containers. Each piece has easy to read engraved markings.|Dimensions: 13.5x4.5x5 cm|Capacity: 250 ml, 125 ml ,80 ml, 60 ml of cup","AF4T2X4ERS7QGU6JMK3GRNIMH2AQ,AGVN4E6XEWZFGGBQRKLBDQDRJW4A,AF3LTXGROTRPTNO747RCWCTEONUQ,AEIM7QAPGI5IXJG5XRJCLPBNDNZQ,AGWGB5WLNQZEBFOISXW562TNCKNQ,AFBZ5YXV5MZWW3BL6D74PJDKEM7Q,AFAQNP7A3V3LBMYSP2GNUNTQIZ2Q,AHYFD4V3SISZ2UMN2RLAF472Q4IQ","Nanki,Amazon Customer,Rishikesh,B.kiran,Anas,Meenal,Faheem,Partha","R2NSLKFF9N8OO1,R3PPFDE9PF1D66,R3T8UTHQS6VMTK,R3IPQ2YEN9J842,R1LAN9221WZNQC,R3KG6USWG4FNQI,RN4ZPVL2G6BXG,R3F2DEWHYVNK10","Good enough,Nice Choice,Best price and best quality. Just go for it.,Value for money,Steel is good.,Good,Worthy product,Good","The material of bigger measuring cups is a bit thin so feels like cheaper quality. The material of the smaller measuring spoons is thick and good quality. The edges of the handles for the cup sizing are way too sharp. If you are into regular cooking of variety items, go for it.,good to buy,I bake cakes for that needed measurements This gave cheaper price with good quality,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/81I4ZPQBWPL._SY88.jpg,Satisfied with my purchase.,Good,No brainer.. good product for the purpose involved,It is good for price atleast not plastickIts steel",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41BMEYjkguL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Dynore-Stainless-Measuring-8-Pieces-DS_45/dp/B01F7B2JCI/ref=sr_1_457?qid=1672923614&s=kitchen&sr=1-457,B01F7B2JCI_8589934744,Home&Kitchen
B09NNZ1GF7,"Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Bedding, Clothes and Furniture Best Remover for Fabrics Portable Lint Shavers (White Orange)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",445.0,999.0,55.0,4.3,229,"Our Lint Remover for Clothes MAKE ALL FABRICS LOOK BRAND NEW- SaiEllin Electric Lint Remover Smoothly takes off the Bur, Lint Remover, Fuzz Cleaner, Bubble Shaver, Lintremover, Fur Fuss Pilling, Bhur, Bubbling Cleaning, Balls, Flower Trap from fabric suitable for Sweaters, Woollens, Blanket|REJUVENATE FABRICS- Restore your clothes and fabrics to a fresh new look! Powerful engine can easily and gently remove fluffs, lints, pilling, fuzzes and bobbles from fabrics like bed sheets, cushions, sweaters, woolen coats, curtains, carpets and more!|EASY TO USE- Designed Specially and lightweight so it's easy to grip while you efforlessly defuzz your fabrics at any angle. The motor generates a strong suction when the blades are rotating for maximum effect|DESIGN- Smart design Lightweight elegant handle design, Skid proof design easy to operate with large shaving head, detachable lint catcher and comfort grip handle. The comfort grip handle allows the fluff remover to fit comfortably in your hand, giving you a good and control.|DIRECT CORDED- Easy to use just plug-in and switch on and your are now ready to do magic, gently move it on your clothes it will remove all your annoying hair bobbles and your fabric will be like new.","AERJZJB2VKDQ53SXTPGMBWV7Q7VQ,AGG6QX23VMVZKIKG4SJU4UBNM4SA,AHX2T2DQRBQPRTNZ64BQE5C7PKDQ,AGAOBZI6ANRCGVDMCJXTSAKF4GHQ,AE5NYBPJTJOSK4VJU4OTM75E4OBQ,AEVRANATL7R2NNKWWLDL5XHSG66A,AH3SY72KQ65HR7YHYZ2MINDATYKA,AHFEHKYNESEZDPVMXT7UVI6U6KLA","rahul,Kranti,Namrata Tokas,Farhana,Sudhir Prasad,Vishal Chaturvedi,Yukti m.,Harsh yadav","R26RPJGPU2YT4M,R3QTAOTV6O9TGA,R2376RVNIQR2EU,R1KC6358QHQUG6,R1P61XNPIFGZLF,R1PD5KYOWDRSRF,R30SUJFMTAMCL2,R2ITYTNUV06OJE","Lint remover,So nice but takes longer then expected,Perfect,Works as promised,Very useful product,easy to use,Amazing product,Value for money","Work perfectly and amazingly.Must buy for cloth lint,It is so convenient.... It clean so easily and easy to remove but the problem is that it consumes much more time then I expected,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/818fjULV22L._SY88.jpg,Works good. Wire is also not very  short,Very nice, easy to use,good at this price.,Product is good,Easy to use, value for money, easy to remove.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51B4Ea7gRCL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SAIELLIN-Clothes-Sweater-Defuzzer-Trimmer/dp/B09NNZ1GF7/ref=sr_1_458?qid=1672923614&s=kitchen&sr=1-458,B09NNZ1GF7_8589934745,Home&Kitchen
B01CS4A5V4,Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,"Home&Kitchen|Heating,Cooling&AirQuality|Parts&Accessories|FanParts&Accessories",699.0,1690.0,59.0,4.1,"3,524","For AC Outdoor Unit Wall Mounting|For Upto 1.0 / 1.5 / 2.0 Ton AC Outdoor Unit|Net Weight 3.2 KGS|Easy To Install and set up|Heavy Duty GI Steel , Weight Carrying utpo 150 Kgs","AHXCBTJQZHWSZ45OSYZA4PGMC4UQ,AFKCVK2XABWVJXQC4AHL37WW2FPA,AHVWDCCSUSY33GE2QNV5BUQ5OB5Q,AELWEKQLTYE7G73II3CIQS726XKA,AG47744WDABVHDCDS7565VQQMQEQ,AFU3SQTJRUHU6A5SSPEXSO2YZWJA,AFOAABE5YGL22LDEWBCJFVDBHS5Q,AGVMPCT4JBSS73OFHXFO7ETF5DOQ","PRADEEP KUMAR,Vishal,B.Satyanarayana Murty,Sameer,DW PAPADKAR,Biju,Lakshmi Shunmuga Kumar,Amazon Customer","R2OJRVFVJPY47O,RP2NLPF4P8159,RUN7GUB7PBBO2,R1J414M799OFD8,RBS3PPFKHIUVE,RCG667UMY43KY,R3EVGRFBPYMO0H,R21NZ6B0QHBVXN","Nice,Good but screws are poor quality,Strong brackets,As required,Promt delivery,tlob ralugnA,Good,Quality of material is good but painting quality need to be improved in future product","Nice product fit to the purpose,Stand is sturdy but screws are bad if used for 1.5T A/C outdoor stand.,Strong brackets easy to mount,As required,https://m.media-amazon.com/images/I/61dquXG5jeL._SY88.jpg,Angular bolt supplied is not of good quality. Had to buy another 8 numbers from market. Costed me another Rs. 140/-,It is Good and strong enough. Paint may remove after years but quality is good and price is half from the one installation guy brings.,Material quality and finishing",https://m.media-amazon.com/images/I/41xjCi0e7GL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Monitor-Split-AC-Stand-White/dp/B01CS4A5V4/ref=sr_1_459?qid=1672923614&s=kitchen&sr=1-459,B01CS4A5V4_8589934746,Home&Kitchen
B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,1601.0,3890.0,59.0,4.2,156,Induction cooktop with press button control and High quality crystal glass|Certified by Bureau of Indian Standards (IS 302-2-6 : 2009)|Induction cooktop with press button control and High quality crystal glass|Certified by Bureau of Indian Standards (IS 302-2-6 : 2009)|Super wide voltage adaptability and with multifunctions|Auto shutoff safety protection and Overheat protection|High quality coils|2 Year Warranty (1 Year standard warranty + 1 Year additional warranty on free registration. Warranty Registration should be done within 30 days from the date of purchase.),"AGHRHCHAT6IPHIIAOXM2GKHOUCCA,AGAOWLGAUJ7WGZNAEUHHSWYYORAQ,AEVQJEWD6UXEKBEG7RAJA62DJZEA,AGNWSHTGWUQFVMEEWNPCPYUDI2WQ,AEYG24SMQANBEU3UKLVWZEYOPW3A,AH4HN4GYUN2DR2DRBIX2P2SSQM2A,AGNHDWQOX4UYZVQ4IZVKARWE2Y7A,AFQDUDTKYRT5XACIAVGGUJGMTIJA","Anshu,Beena kumari,vijil v v,Pramod,Bharat Pansare,Anand,Kindle Customer,Pooja Shukla","R3UZ9QELD4SGH9,R26LJ3T0R1C2OW,R10OPU90E2KOS8,R368PRLFS9U4NM,R2DG70LW5AVK2U,RX8N5J1JQM4W5,R2L5GQ8S1BOJX8,R3GVWLF89Q0HCU","It is nice ..and user-friendly,Really great product,Nice and easy to use,Good for light usage,Overall a valuable product in this range.,Good,Nice product,Nice product","Good looking with a special design and look attractive...and user-friendly..,https://m.media-amazon.com/images/I/71T+JsZm1jL._SY88.jpg,Simple but very good,Light weight item. Good for light usage.,I have first time buy iBall product, but product has good as expected. Overall a valuable product in this range.Thank you iBall and Amazon.,As expected.Easy to operate.,Easy to use,Nice product, easy to use, easy control",https://m.media-amazon.com/images/I/41mZWS7bb+L._SX342_SY445_.jpg,https://www.amazon.in/Induction-Cooktop-Overheat-Protection-Certified/dp/B0BL11S5QK/ref=sr_1_460?qid=1672923614&s=kitchen&sr=1-460,B0BL11S5QK_8589934747,Home&Kitchen
B09BL2KHQW,KENT POWP-Sediment Filter 10'' Thread WCAP,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,231.0,260.0,11.0,4.1,490,Sediment filter 10 inch Kent,"AFJLDRIDWU5X34BNJZSWOG3FHLRA,AHXKIRJTURRXQ7DQD7U4NARBKULQ,AFQO7DAL3YEZNXXLN7TFQIWVO3IQ,AEYEAXP3BZLJKEWT5IPHCOH2KTXA,AFDGNLHZOGP6EQITYFRG7NVKFJWQ,AHRMTJI2P2FYQXZF7P6PE3DCVGSA,AEPVE4Q7HRVR3QMCG6ESOSXYDQDA,AFX24UUAJRY7IISDXX3BFEDKLDBA","Vasu P,KRISHNA MOHAN LANKA,BISWAJIT KUILA,Sai Praveen,Chandra Sekhar,Abhinav Rai,Deepak kumar gupta,Syamkrishnan G","R2MP3ZHMZJIHPO,RMTBPDSRHUOO0,R1ZJ2RU3C1TION,R3H5OE1VNUKGEV,R17IUC88WS63E5,R1NWPQN902104,R3QSZKBK7BXCOP,RRJES0SUCXLVP","Good product,Delivery at door step,Price is greater than printed price.,Original spare part,Original product,Sediment filter,Good,Authentic product","Value for money.,Good product,Printed price is ₹ 260 but I have purchased at ₹ 325,Good one it's a genuine part,,Good and genuine product go for it,Good product,Authentic company product , cheaper price",https://m.media-amazon.com/images/I/41ugz3c3G1L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/KENT-POWP-Sediment-Filter-Thread-WCAP/dp/B09BL2KHQW/ref=sr_1_461_mod_primary_new?qid=1672923614&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-461,B09BL2KHQW_8589934748,Home&Kitchen
B081RLM75M,LACOPINE Mini Pocket Size Lint Roller (White),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",369.0,599.0,38.0,3.9,82,"Plastic+Adhesive Paper|Practical handle with hole, easy to hang up for storage. Torn paper: 30 sheets per roller.|Not only for pet hair, but also for pants, coats, sweaters, dresses, suits etc.|Economy value pack of 1 Rollers+5 Refiils, 180 Total Sheets.|Portable & Convenient for Travel – The medium or mini lint roller can be taken into your bag, the mini lint roller even can be easy taken into your pocket. You can finish remove hair work anywhere.","AFD544VTKFVTUBCBN3HKF2KO33TA,AFGRUPW5QB7WCNB6QKBQJWLRD4SQ,AGRR6GRZAAPRWPGGLWWM6CDWN7RA,AGJGG57T4EJP24EKCE3C2CK4NW7A,AHVU5PK5OI6FPAUBWIMRVJI6R6TQ,AHMOWP3T2SGVWPONQFVMQF7VXWKQ,AEZVTURO3RCW36HWUQCQOZNUVTUA,AHW4IKM2QWQX22HWYCOLRRSLHPGA","Shalini A,Vishnu Mohan,Ayush M.,Shefali jain,Charl,Rahul Girdhar,Deepa rastogi,Faiq","R3OSR4OYTNNMCV,RPOYK3GUC98ZU,R27D0SFEZ5LMSP,R2AQW90XQ58J8X,R2E1CJLY710609,R3RQYH6EH78GZM,R3KQSMQH0W45XR,R1OD2KDJ4RH6QE","Great Product!!,Good product,Adhesion,Amazing product, value for money,Works just the way it is advertised,Good One !,Easy to use,Poor quality",",It's easy to use, one sheet for one dress. Adhesion is ok. It absorbs most of the lint in 2 or 3 attempts.. over all value for money.,Doesn't work on fleece blankets. Adhesion is not very good.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61EnrvnNRrL._SY88.jpg,It works fine, no hassles,Does what it claims to do. Quite Economical. Will definitely buy again.,I like this product. It's very easy to use . It make cloth dust free,Plastic quality is very poor . Overall below average",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31QVpoSYsrL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/LACOPINE-Mini-Pocket-Roller-White/dp/B081RLM75M/ref=sr_1_462?qid=1672923614&s=kitchen&sr=1-462,B081RLM75M_8589934749,Home&Kitchen
B07SYYVP69,"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,809.0,1950.0,59.0,3.9,710,"100% Stainless Steel Body with Strong Removable Glass Lid. The removable lid ensures easy cleaning and maximum hygiene. Capacity: 1.7 Litre, Power: 1500W, Rated Voltage: 220-240V|100% Stainless Steel Body with Strong Removable Glass Lid. The removable lid ensures easy cleaning and maximum hygiene. Capacity: 1.7 Litre, Power: 1500W, Rated Voltage: 220-240V|Automatically Power OFF against Dry Heating Accurate Temperature Controller|360 Degree Rotating Base, Elegant and easy to clean. Hygienic stainless steel body|Safety Lock Lid with High Quality Thermistor, Unique Steam Reactor Setting,Triple Safety Protection, Stainless Steel Heating Plate, Bionic Design|Warranty: 1 Year Standard Warranty + 1 Year Additional Warranty on Free Registration","AHVVQSZB3JHHISCLVRS6TQ3C4U5Q,AGZBGKOW4VXFSEF7XEZVSQ64QYPA,AHCWZE3EM52ZUVKJW7SOXP6VR6LA,AEVLA6TQL2TPG77DKRJJZAW4TAFA,AFNNCGL5JBORWSOVSUZOR3QLDPXA,AFZG5KAKVPLZDANPRWUKN5BWXD2A,AE4CX4G4C5JU6S4MBHE5YZO3AHXA,AGA33ZYLMIQ3HBG5ACKY5VEETEUA","S@NU,Osama Ahmad,mukesh kumar,Sandeep,Saumya Saraf,Amazon Customer,Aijaz Mahmood Ibji,PRINCE","R1OQ97JT4BL5EI,R3RR2895R9O2DS,R2462S5LXK8PF8,RMJH8X11LNM88,R3QVXCO0WYM84N,R3H120Q4D5UPZ5,R2QR3OKR575Z8H,R210Y022QTMB31","Good product,The product is amazing,Super product 👍,Tuta dhakkn,Good product at reasonable price,Time saving,Best product,Product look goods and easy to handle.","Cord length shoul may be longer,The product quality is good.,Very nice Mai istemal kiya hoo kaphi fast obala raha h,Tuta dhakan,Good size kettle. Nice looking. However, on first use which was for testing purpose, there was cable burning smell, though nothing as such happened. May be due to first time use, it was trying to adjust heat.,Value for money,Nice product,The cord length is well enough and easy to clean the kettle.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41VOCgvMKJL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SEK170L-Premium-Stainless-Electric-Cut-Off/dp/B07SYYVP69/ref=sr_1_460?qid=1672923615&s=kitchen&sr=1-460,B07SYYVP69_8589934750,Home&Kitchen
